doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",主营业务税金及附加,主营业务税金及附加,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,3，335，738.00,3335738.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:3-3:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","二,主营业务利润","二,主营业务利润",上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,53，035，715.31,53035715.31,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:4-4:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","二,主营业务利润","二,主营业务利润",本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,52，839，858.31,52839858.31,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:4-4:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:其他业务利润,加:其他业务利润,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,455，136.56,455136.56,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:5-5:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:其他业务利润,加:其他业务利润,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,5，822，586.27,5822586.27,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:5-5:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业费用,减:营业费用,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,2，342，157.99,2342157.99,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:6-6:2-2,observed,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业费用,减:营业费用,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,984，805.54,984805.54,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:6-6:3-3,observed,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",管理费用,管理费用,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,989，750.19,989750.19,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:7-7:2-2,observed,ZT_147,管理费用,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",管理费用,管理费用,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,1，440，129.82,1440129.82,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:7-7:3-3,observed,ZT_147,管理费用,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",财务费用,财务费用,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,8，805，716.93,8805716.93,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:8-8:2-2,observed,ZT_148,财务费用,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",财务费用,财务费用,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,29，795，376.47,29795376.47,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:8-8:3-3,observed,ZT_148,财务费用,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","三,营业利润","三,营业利润",上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,41，353，226.76,41353226.76,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:9-9:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","三,营业利润","三,营业利润",本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,26，442，132.75,26442132.75,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:9-9:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:投资收益,加:投资收益,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:10-10:2-2,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:投资收益,加:投资收益,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:10-10:3-3,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",补贴收入,补贴收入,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:11-11:2-2,blank,ZT_168,补贴收入,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",补贴收入,补贴收入,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:11-11:3-3,blank,ZT_168,补贴收入,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",营业外收入,营业外收入,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:12-12:2-2,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",营业外收入,营业外收入,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,0.02,0.02,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:12-12:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业外支出,减:营业外支出,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,841.00,841.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:13-13:2-2,observed,ZT_177,减:营业外支出,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:营业外支出,减:营业外支出,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,9，638，037.50,9638037.5,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:13-13:3-3,observed,ZT_177,减:营业外支出,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","四,利润总额","四,利润总额",上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,41，352，385.76,41352385.76,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:14-14:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","四,利润总额","四,利润总额",本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,16，804，095.27,16804095.27,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:14-14:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:所得税,减:所得税,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,10，338，096.44,10338096.44,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:15-15:2-2,observed,ZT_180,减:所得税,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:所得税,减:所得税,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,4，211，761.64,4211761.64,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:15-15:3-3,observed,ZT_180,减:所得税,exact,1.0,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","五,净利润","五,净利润",上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,31，014，289.32,31014289.32,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:16-16:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","五,净利润","五,净利润",本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,12，592，333.63,12592333.63,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:16-16:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:期初未分配利润,加:期初未分配利润,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,36，370，292.05,36370292.05,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:17-17:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",加:期初未分配利润,加:期初未分配利润,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,67，384，581.37,67384581.37,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:17-17:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",其他转入,其他转入,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:18-18:2-2,blank,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",其他转入,其他转入,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:18-18:3-3,blank,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","六,可供分配的利润","六,可供分配的利润",上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,67，384，581.37,67384581.37,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:19-19:2-2,observed,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加","六,可供分配的利润","六,可供分配的利润",本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,79，976，915.00,79976915.0,amount,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:19-19:3-3,observed,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:提取法定盈余公积,减:提取法定盈余公积,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:20-20:2-2,blank,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",减:提取法定盈余公积,减:提取法定盈余公积,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,洋会计师之,,text,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:20-20:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取职工奖励及福利基金,提取职工奖励及福利基金,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:21-21:2-2,blank,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取职工奖励及福利基金,提取职工奖励及福利基金,本年累计数,"[""本年累计数""]",本年累计数,本期,,unknown_date__本期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:21-21:3-3,blank,,,,,[]
债务人审计报告-2022年,5,aliyun_table,unknown,,0_sub1,"unknown|h:项目,行次,上年同期数,本年累计数|r:一,主营业务收入,减:主营业务成本,主营业务税金及附加",提取储备基金,提取储备基金,上年同期数,"[""上年同期数""]",上年同期数,上期,,unknown_date__上期,,,blank,元,1.0,债务人审计报告-2022年:5:aliyun_table:0:22-22:2-2,blank,,,,,[]
